,names,scores,pvals,pvals_adj
13174,CD14,0.10848165,0.9136136327,1
13175,RNF144A,0.1070474,0.914751375,1
13176,ATHL1,0.105743535,0.9157858379,1
13177,PCMTD2,0.10365735,0.9174412744,1
13178,DGAT1,0.10144078,0.9192005678,1
13179,VCPIP1,0.100658454,0.9198215898,1
13180,PLXNA2,0.10013691,0.9202356317,1
13181,KCTD6,0.09896343,0.9211673047,1
13182,BAK1,0.09583415,0.9236522917,1
13183,INPP4A,0.09576896,0.9237040703,1
13184,HECTD4,0.0943999,0.9247914947,1
13185,RP13-188A5.1,0.094269514,0.9248950663,1
13186,FAM98C,0.09159659,0.9270185619,1
13187,ZMYM6,0.09114023,0.9273811623,1
13188,NOTCH4,0.09100985,0.9274847651,1
13189,HBA1,0.09061869,0.9277955812,1
13190,WDR83,0.090097144,0.9282100197,1
13191,ACSL3,0.08918443,0.9289353339,1
13192,MEPCE,0.08892366,0.9291425774,1
13193,HLX,0.08892366,0.9291425774,1
13194,ZNF506,0.08775018,0.9300752324,1
13195,SRGAP2,0.08149163,0.9350509834,1
13196,KIAA2013,0.078362346,0.9375398229,1
13197,DDHD1,0.07823196,0.937643538,1
13198,CRY1,0.07731926,0.9383695729,1
13199,TRAK1,0.07718887,0.9384732964,1
13200,ATG13,0.07705848,0.9385770209,1
13201,FLYWCH1,0.07679771,0.9387844731,1
13202,WHSC1,0.07627616,0.9391993899,1
13203,RUFY3,0.07510269,0.9401330128,1
13204,NPLOC4,0.07412478,0.9409110948,1
13205,MXD4,0.07347285,0.9414298475,1
13206,VPS18,0.07269053,0.9420523836,1
13207,ALG9,0.07256015,0.942156143,1
13208,SPATA7,0.07242976,0.9422599035,1
13209,MANEA-AS1,0.07216898,0.9424674273,1
13210,CDR2L,0.07190821,0.942674955,1
13211,GPRASP2,0.07190821,0.942674955,1
13212,ATAD5,0.07177783,0.9427787203,1
13213,AC002310.12,0.07177783,0.9427787203,1
13214,VSIG2,0.07177783,0.9427787203,1
13215,PREB,0.071712635,0.9428306034,1
13216,SLC9B2,0.071647435,0.9428824866,1
13217,MBOAT2,0.07158224,0.9429343701,1
13218,MOCS1,0.07151705,0.9429862539,1
13219,B3GNT8,0.07151705,0.9429862539,1
13220,RP11-589P10.5,0.07151705,0.9429862539,1
13221,SLC16A14,0.07151705,0.9429862539,1
13222,DDX19B,0.07060435,0.9437126517,1
13223,P2RY8,0.070539154,0.9437645391,1
13224,UNC45A,0.070017606,0.9441796465,1
13225,PLOD1,0.068844125,0.9451136935,1
13226,IL4R,0.06793142,0.9458402268,1
13227,PCDHB10,0.06754026,0.946151612,1
13228,NARFL,0.06740987,0.9462554089,1
13229,RP11-295P9.3,0.06727949,0.9463592067,1
13230,ATRN,0.0671491,0.9464630054,1
13231,PI4KB,0.06669275,0.9468263081,1
13232,SYNGAP1,0.066366784,0.9470858168,1
13233,ALG11,0.06610601,0.9472934278,1
13234,AP5S1,0.065845236,0.9475010423,1
13235,LMLN,0.065845236,0.9475010423,1
13236,DDX51,0.06571485,0.947604851,1
13237,ABCB10,0.06571485,0.947604851,1
13238,MBD5,0.06571485,0.947604851,1
13239,AP4S1,0.06571485,0.947604851,1
13240,LYSMD4,0.06571485,0.947604851,1
13241,CREB3L4,0.06571485,0.947604851,1
13242,DYNLL2,0.06564965,0.9476567556,1
13243,BTAF1,0.06545407,0.9478124709,1
13244,SCRG1,0.0651933,0.9480200943,1
13245,KLF12,0.0651933,0.9480200943,1
13246,OAS2,0.064410985,0.9486429858,1
13247,PIKFYVE,0.06310712,0.9496812079,1
13248,ZNF620,0.060694963,0.9516021426,1
13249,TOE1,0.060434192,0.9518098283,1
13250,MAP3K5,0.06017342,0.9520175172,1
13251,RBM14,0.060108226,0.9520694399,1
13252,RP11-475N22.4,0.06004303,0.9521213629,1
13253,RP11-677M14.3,0.06004303,0.9521213629,1
13254,KRBA2,0.06004303,0.9521213629,1
13255,GPER1,0.059912644,0.9522252094,1
13256,MTMR1,0.059912644,0.9522252094,1
13257,KIAA0754,0.059912644,0.9522252094,1
13258,PPP1R13L,0.059912644,0.9522252094,1
13259,SPATA5,0.059912644,0.9522252094,1
13260,ALPK1,0.059912644,0.9522252094,1
13261,SEMA6C,0.059717063,0.9523809807,1
13262,SUZ12,0.059521485,0.9525367538,1
13263,GTF3C1,0.05867397,0.9532117914,1
13264,PEX1,0.05867397,0.9532117914,1
13265,ZNF331,0.057109334,0.9544581025,1
13266,ZYG11B,0.056652978,0.9548216311,1
13267,HK1,0.05567508,0.9556006523,1
13268,TRIM65,0.055153534,0.9560161477,1
13269,SHQ1,0.055153534,0.9560161477,1
13270,ZNF770,0.054827567,0.9562758384,1
13271,FAM105B,0.054762375,0.9563277771,1
13272,TSR3,0.054762375,0.9563277771,1
13273,KMT2B,0.05437121,0.9566394132,1
13274,MPV17L2,0.05437121,0.9566394132,1
13275,EBLN2,0.054240827,0.9567432934,1
13276,TCAP,0.05411044,0.9568471743,1
13277,DCAF4,0.05411044,0.9568471743,1
13278,ANAPC2,0.053719282,0.9571588214,1
13279,SEPN1,0.05332812,0.957470475,1
13280,LRRC14,0.050394423,0.9598080812,1
13281,ZNF738,0.04935133,0.9606393145,1
13282,HMOX1,0.049090557,0.9608471295,1
13283,PPP6R3,0.049025364,0.9608990836,1
13284,GPR75-ASB3,0.048960168,0.960951038,1
13285,SPR,0.048960168,0.960951038,1
13286,GTPBP2,0.048829783,0.9610549472,1
13287,GNRH1,0.048699398,0.961158857,1
13288,SLC37A4,0.04856901,0.9612627675,1
13289,INTS4,0.04856901,0.9612627675,1
13290,SEC31B,0.048438624,0.9613666786,1
13291,UBE2O,0.048308235,0.9614705905,1
13292,FAF1,0.048308235,0.9614705905,1
13293,FES,0.047721498,0.9619382017,1
13294,TBXA2R,0.0438099,0.9650559367,1
13295,ADCK5,0.04341874,0.9653677403,1
13296,VPS13B,0.043353546,0.9654197081,1
13297,ZNF25,0.043157965,0.9655756124,1
13298,PBX3,0.042766806,0.9658874249,1
13299,ABCA3,0.04250603,0.9660953027,1
13300,SLC30A6,0.04250603,0.9660953027,1
13301,KDM2B,0.03865963,0.9691617616,1
13302,AL354822.1,0.037225377,0.9703053061,1
13303,IQCA1,0.037094988,0.9704092678,1
13304,ZNF200,0.036964603,0.9705132299,1
13305,MOK,0.036964603,0.9705132299,1
13306,TTC23,0.036834214,0.9706171926,1
13307,RP11-849H4.2,0.036834214,0.9706171926,1
13308,PRUNE,0.03670383,0.9707211558,1
13309,TRIM41,0.03670383,0.9707211558,1
13310,ADAMTS9-AS2,0.03377013,0.973060455,1
13311,AMPD2,0.032727037,0.9738922627,1
13312,SERPINB9,0.032466263,0.9741002191,1
13313,FLT4,0.032466263,0.9741002191,1
13314,TOP3A,0.032466263,0.9741002191,1
13315,ZNF678,0.03194472,0.9745161372,1
13316,CLYBL,0.03181433,0.9746201178,1
13317,ACSS1,0.031683944,0.9747240988,1
13318,HAUS2,0.031292785,0.9750360445,1
13319,TCF19,0.031162398,0.9751400273,1
13320,ZDHHC13,0.031162398,0.9751400273,1
13321,APEX2,0.03103201,0.9752440104,1
13322,PLP1,0.030901626,0.975347994,1
13323,TEX2,0.030901626,0.975347994,1
13324,INMT,0.030640852,0.9755559624,1
13325,EHBP1L1,0.027511572,0.9780517092,1
13326,ZNF197,0.02705522,0.9784156908,1
13327,SC5D,0.026729254,0.9786756804,1
13328,AARS,0.026598867,0.9787796769,1
13329,C1orf27,0.02646848,0.9788836737,1
13330,USP40,0.025620967,0.9795596619,1
13331,CDON,0.02549058,0.9796636614,1
13332,SLC35D2,0.02549058,0.9796636614,1
13333,CHIC1,0.02509942,0.9799756619,1
13334,GCLC,0.02509942,0.9799756619,1
13335,ARHGAP26,0.024903841,0.9801316633,1
13336,CASP2,0.023991136,0.9808596799,1
13337,CLASP2,0.023208816,0.9814837069,1
13338,SLC15A3,0.02073147,0.9834598651,1
13339,TEF,0.020601083,0.9835638763,1
13340,ZNF500,0.020209923,0.9838759117,1
13341,PHKA2,0.020079536,0.9839799241,1
13342,RP5-1085F17.3,0.020079536,0.9839799241,1
13343,AGAP3,0.019818764,0.9841879496,1
13344,TOR4A,0.01955799,0.9843959762,1
13345,ZNF251,0.01955799,0.9843959762,1
13346,NUP155,0.019427603,0.9844999899,1
13347,CROT,0.019427603,0.9844999899,1
13348,ARMCX4,0.019427603,0.9844999899,1
13349,RNF19B,0.019297218,0.9846040038,1
13350,TNFRSF25,0.019297218,0.9846040038,1
13351,PLCG1,0.017993351,0.9856441575,1
13352,AIF1L,0.017732577,0.9858521912,1
13353,FRMD4A,0.015907165,0.9873084534,1
13354,PANK3,0.015124846,0.987932579,1
13355,NETO2,0.015059653,0.9879845898,1
13356,ZNF662,0.015059653,0.9879845898,1
13357,TMED8,0.014929266,0.9880886116,1
13358,DTX3L,0.014472913,0.9884526893,1
13359,DOPEY2,0.0144077195,0.9885047006,1
13360,ANKRD6,0.0144077195,0.9885047006,1
13361,KDM3B,0.01382098,0.9889728046,1
13362,TADA2A,0.013755786,0.9890248163,1
13363,WIZ,0.0136254,0.9891288401,1
13364,FAM13A-AS1,0.0136254,0.9891288401,1
13365,PRKAR2B,0.0136254,0.9891288401,1
13366,CRIPAK,0.013495013,0.9892328639,1
13367,CDC14A,0.013495013,0.9892328639,1
13368,ULK4,0.013495013,0.9892328639,1
13369,FIGNL1,0.013495013,0.9892328639,1
13370,SLC35B3,0.011995568,0.9904291514,1
13371,ZNF14,0.008735903,0.993029847,1
13372,ARHGAP19,0.008083969,0.9935499959,1
13373,FAM222B,0.007953582,0.993654026,1
13374,STARD4,0.007823196,0.9937580562,1
13375,FKTN,0.0076928097,0.9938620865,1
13376,TRAPPC12,0.0074320366,0.9940701475,1
13377,RP11-395A13.2,0.0046287244,0.9963068254,1
13378,SOCS6,0.0035856315,0.997139086,1
13379,MAGI3,0.0035856315,0.997139086,1
13380,SLC29A1,0.0031944718,0.9974511846,1
13381,TRAF5,0.0027381186,0.9978153001,1
13382,H2AFX,0.002151379,0.9982834493,1
13383,CXorf23,0.001955799,0.9984394991,1
13384,ARID1B,0.001499446,0.9988036157,1
13385,CHM,0.0011082861,0.9991157158,1
13386,PPCDC,-0.0009778995,0.9992197492,1
13387,YEATS2,-0.001955799,0.9984394991,1
13388,DHX58,-0.0028685052,0.9977112671,1
13389,CCDC117,-0.002998892,0.9976072341,1
13390,SBF1,-0.003650825,0.9970870697,1
13391,ZNF335,-0.003650825,0.9970870697,1
13392,SLC1A1,-0.003911598,0.9968790042,1
13393,TSEN2,-0.003911598,0.9968790042,1
13394,HSD17B13,-0.003911598,0.9968790042,1
13395,RALGAPA1,-0.0054762373,0.9956306166,1
13396,ERMARD,-0.007627616,0.9939141017,1
13397,MYO1D,-0.009192255,0.9926657445,1
13398,CARS,-0.009257449,0.99261373,1
13399,XPO6,-0.009713802,0.9922496293,1
13400,SREBF2,-0.010039768,0.9919895583,1
13401,RGS2,-0.010039768,0.9919895583,1
13402,NFS1,-0.013690594,0.9890768282,1
13403,CA5B,-0.015385619,0.9877245363,1
13404,KSR1,-0.015385619,0.9877245363,1
13405,RPS6KA4,-0.015385619,0.9877245363,1
13406,FANCM,-0.015516005,0.9876205153,1
13407,GNL3L,-0.018449705,0.9852801008,1
13408,SIPA1L1,-0.02092705,0.9833038487,1
13409,IL27RA,-0.021057436,0.9831998382,1
13410,FAM219A,-0.021057436,0.9831998382,1
13411,GBE1,-0.022622075,0.9819517345,1
13412,SLC6A6,-0.024708262,0.9802876655,1
13413,MIA3,-0.024773454,0.9802356647,1
13414,C1orf56,-0.026533674,0.9788316753,1
13415,PCDH17,-0.026729254,0.9786756804,1
13416,NPHP3,-0.026924834,0.9785196864,1
13417,RASGRF2,-0.029336985,0.9765958293,1
13418,SORBS3,-0.02940218,0.976543835,1
13419,KITLG,-0.03155356,0.9748280803,1
13420,FAM63A,-0.03161875,0.9747760895,1
13421,ITPRIP,-0.03279223,0.9738402739,1
13422,LINC00961,-0.032922618,0.9737362966,1
13423,RANBP17,-0.032922618,0.9737362966,1
13424,NEIL1,-0.032922618,0.9737362966,1
13425,S100B,-0.032922618,0.9737362966,1
13426,UEVLD,-0.032922618,0.9737362966,1
13427,ENTPD3-AS1,-0.03416129,0.9727485346,1
13428,SORBS1,-0.03494361,0.9721247064,1
13429,AGPAT5,-0.035595544,0.9716048625,1
13430,MYO1B,-0.035856318,0.9713969283,1
13431,SDCCAG3,-0.035986703,0.971292962,1
13432,RBM45,-0.036377862,0.9709810658,1
13433,GPR107,-0.03689941,0.9705652112,1
13434,RRNAD1,-0.03768173,0.9699414443,1
13435,DTX4,-0.038072888,0.9696295678,1
13436,MUTYH,-0.03872482,0.9691097838,1
13437,GNA13,-0.03872482,0.9691097838,1
13438,GLCE,-0.04028946,0.9678623564,1
13439,SLC35C1,-0.041006587,0.9672906449,1
13440,LEMD3,-0.04107178,0.9672386719,1
13441,OTUD4,-0.041984487,0.9665110654,1
13442,SYCP2,-0.042832,0.9658354558,1
13443,TAMM41,-0.043223158,0.9655236442,1
13444,RPP14,-0.043679513,0.9651598706,1
13445,RHBDD3,-0.04439664,0.9645882412,1
13446,R3HCC1L,-0.044527024,0.9644843105,1
13447,COLGALT1,-0.045896083,0.9633930751,1
13448,BTBD7,-0.04739553,0.9621979914,1
13449,TTC21B,-0.048894975,0.9610029925,1
13450,DNMBP,-0.049807683,0.9602756446,1
13451,GLI4,-0.050068457,0.960067837,1
13452,DISP1,-0.05019884,0.9599639342,1
13453,DPY19L3,-0.050329227,0.959860032,1
13454,RBM10,-0.050785583,0.95949638,1
13455,INPPL1,-0.05313254,0.9576263043,1
13456,VTI1A,-0.0535237,0.9573146474,1
13457,TMEM189,-0.054957952,0.9561719616,1
13458,ICK,-0.05508834,0.9560680855,1
13459,ZNF827,-0.05587066,0.9554448447,1
13460,NIPAL2,-0.056131434,0.9552371038,1
13461,PLEKHO1,-0.05906513,0.9529002314,1
13462,PPP1R3B,-0.06102093,0.9513425402,1
13463,RASA2,-0.06219441,0.9504080143,1
13464,NDEL1,-0.06375905,0.9491620861,1
13465,ZFC3H1,-0.064410985,0.9486429858,1
13466,ACVR2A,-0.064932525,0.9482277213,1
13467,TPST1,-0.064932525,0.9482277213,1
13468,CASC15,-0.064997725,0.9481758143,1
13469,BCYRN1,-0.06538888,0.9478643764,1
13470,DVL1,-0.06564965,0.9476567556,1
13471,RP11-286H15.1,-0.0661712,0.9472415247,1
13472,CSRNP2,-0.06675794,0.946774407,1
13473,PELI1,-0.06773584,0.9459959183,1
13474,USP12,-0.06845297,0.9454250594,1
13475,PGF,-0.07132147,0.9431419066,1
13476,RNF24,-0.07314689,0.9416892332,1
13477,HBEGF,-0.07353804,0.9413779711,1
13478,DCAF8,-0.0759502,0.9394587212,1
13479,MYO10,-0.078362346,0.9375398229,1
13480,UVSSA,-0.07894909,0.9370731183,1
13481,AMFR,-0.08136124,0.9351546726,1
13482,PCNX,-0.08188279,0.9347399226,1
13483,PPP1R12C,-0.082273945,0.9344288718,1
13484,RGS3,-0.08292588,0.9339104759,1
13485,C2CD2,-0.08488168,0.9323554575,1
13486,CLCN7,-0.08501206,0.9322517987,1
13487,BACE1,-0.08820654,0.9297125218,1
13488,PLN,-0.08827173,0.9296607071,1
13489,POLG,-0.08827173,0.9296607071,1
13490,LCAT,-0.089314826,0.928831714,1
13491,TTPAL,-0.08990157,0.9283654392,1
13492,DIS3L,-0.08990157,0.9283654392,1
13493,RUSC2,-0.09055349,0.9278473849,1
13494,RGS12,-0.09081427,0.9276401718,1
13495,FAM188A,-0.090944655,0.9275365671,1
13496,USP31,-0.09218333,0.9265523836,1
13497,CNOT10,-0.09322642,0.9257236846,1
13498,KIAA0947,-0.0943999,0.9247914947,1
13499,EDEM3,-0.09531261,0.9240665294,1
13500,NDUFAF7,-0.09661647,0.9230309742,1
13501,IL17RC,-0.102418676,0.9184243597,1
13502,RNF170,-0.10346177,0.91759649,1
13503,CDC42SE1,-0.103526965,0.9175447511,1
13504,FARP2,-0.10561315,0.915889292,1
13505,CYP4B1,-0.10587392,0.9156823852,1
13506,TMC6,-0.10822088,0.9138204819,1
13507,SLC27A3,-0.10874242,0.9134067894,1
13508,SNX29,-0.11311038,0.9099430471,1
13509,CLOCK,-0.11337115,0.90973631,1
13510,PSEN2,-0.11402308,0.909219494,1
13511,ACP6,-0.11474021,0.9086510408,1
13512,WDR90,-0.11474021,0.9086510408,1
13513,ACTA1,-0.11474021,0.9086510408,1
13514,MS4A7,-0.11474021,0.9086510408,1
13515,DCAF17,-0.11474021,0.9086510408,1
13516,ADCY5,-0.11474021,0.9086510408,1
13517,RP11-412D9.4,-0.11474021,0.9086510408,1
13518,IGFBP3,-0.115261756,0.9082376496,1
13519,RASGRP3,-0.11643524,0.9073076105,1
13520,ADCY6,-0.11793468,0.9061194123,1
13521,DPH7,-0.11956452,0.9048281308,1
13522,PEX26,-0.11956452,0.9048281308,1
13523,MAP1S,-0.1196949,0.9047248392,1
13524,TP73-AS1,-0.1196949,0.9047248392,1
13525,PTPN6,-0.119955674,0.9045182606,1
13526,TCIRG1,-0.12021645,0.9043116885,1
13527,EPHA3,-0.12047722,0.9041051229,1
13528,NOS2,-0.12047722,0.9041051229,1
13529,PON3,-0.12047722,0.9041051229,1
13530,LINC00926,-0.12047722,0.9041051229,1
13531,ANGPTL7,-0.12047722,0.9041051229,1
13532,PPARD,-0.12047722,0.9041051229,1
13533,WFDC1,-0.12047722,0.9041051229,1
13534,RP11-110I1.13,-0.12047722,0.9041051229,1
13535,KIT,-0.12047722,0.9041051229,1
13536,RP11-890B15.3,-0.12047722,0.9041051229,1
13537,CYP26B1,-0.12047722,0.9041051229,1
13538,CDH19,-0.12047722,0.9041051229,1
13539,TGFBR1,-0.12269379,0.9023495787,1
13540,GSAP,-0.12321534,0.9019365786,1
13541,MARS,-0.12621424,0.899562346,1
13542,ZNF692,-0.12621424,0.899562346,1
13543,IL1B,-0.12621424,0.899562346,1
13544,RP11-509E16.1,-0.12621424,0.899562346,1
13545,KCNC4,-0.12621424,0.899562346,1
13546,SLC27A1,-0.12621424,0.899562346,1
13547,RP11-488L18.10,-0.12882197,0.8974985256,1
13548,HDX,-0.13195124,0.8950228573,1
13549,RP11-869B15.1,-0.13195124,0.8950228573,1
13550,LINC00924,-0.13195124,0.8950228573,1
13551,NAPB,-0.13195124,0.8950228573,1
13552,CA2,-0.13195124,0.8950228573,1
13553,SS18,-0.13195124,0.8950228573,1
13554,RP5-894A10.2,-0.13195124,0.8950228573,1
13555,KBTBD11,-0.13195124,0.8950228573,1
13556,ORMDL3,-0.13195124,0.8950228573,1
13557,GLTSCR1L,-0.13266838,0.8944556598,1
13558,EXOSC7,-0.13560207,0.8921358711,1
13559,ZC3H7B,-0.13605842,0.8917750975,1
13560,CBFA2T2,-0.13697113,0.8910536176,1
13561,SLC25A17,-0.13736229,0.8907444395,1
13562,PROM1,-0.13736229,0.8907444395,1
13563,ARHGAP44,-0.13768825,0.8904868037,1
13564,NAIP,-0.13768825,0.8904868037,1
13565,FAM174B,-0.13768825,0.8904868037,1
13566,DLG5,-0.13768825,0.8904868037,1
13567,MAP2K5,-0.13768825,0.8904868037,1
13568,CTC-529P8.1,-0.13768825,0.8904868037,1
13569,CFH,-0.14081754,0.888014093,1
13570,CTB-31O20.2,-0.14277333,0.8864692005,1
13571,FKBP14,-0.14316449,0.8861602735,1
13572,RP11-127B20.3,-0.14342527,0.8859543318,1
13573,FCN3,-0.14342527,0.8859543318,1
13574,ZBTB17,-0.14342527,0.8859543318,1
13575,CTD-2017D11.1,-0.14342527,0.8859543318,1
13576,ZNF398,-0.14342527,0.8859543318,1
13577,SLC26A11,-0.14342527,0.8859543318,1
13578,CTB-167B5.2,-0.14342527,0.8859543318,1
13579,PTH1R,-0.14342527,0.8859543318,1
13580,ZNF789,-0.14342527,0.8859543318,1
13581,LRRC8B,-0.14342527,0.8859543318,1
13582,PIK3CB,-0.14688051,0.883226337,1
13583,CREBL2,-0.14870591,0.881785689,1
13584,SLC45A1,-0.14916228,0.8814255879,1
13585,SLC25A27,-0.14916228,0.8814255879,1
13586,TFEB,-0.14916228,0.8814255879,1
13587,RALGPS1,-0.14916228,0.8814255879,1
13588,RP11-38P22.2,-0.14916228,0.8814255879,1
13589,SERPINI1,-0.14916228,0.8814255879,1
13590,XRCC6BP1,-0.14916228,0.8814255879,1
13591,PLEKHA4,-0.14916228,0.8814255879,1
13592,TRMT61A,-0.14916228,0.8814255879,1
13593,PYGB,-0.15333465,0.8781343807,1
13594,N4BP3,-0.15489928,0.8769007177,1
13595,BBS9,-0.15489928,0.8769007177,1
13596,SLN,-0.15489928,0.8769007177,1
13597,SLC9C1,-0.15489928,0.8769007177,1
13598,EDC3,-0.15489928,0.8769007177,1
13599,POC5,-0.15489928,0.8769007177,1
13600,DHX32,-0.155812,0.8761812188,1
13601,PAMR1,-0.1605711,0.8724312169,1
13602,RP11-381O7.3,-0.16063629,0.8723798667,1
13603,PPM1H,-0.16063629,0.8723798667,1
13604,ATP9A,-0.16063629,0.8723798667,1
13605,TBXAS1,-0.16063629,0.8723798667,1
13606,GBA,-0.16063629,0.8723798667,1
13607,HIST1H2AC,-0.16063629,0.8723798667,1
13608,TNNC2,-0.16063629,0.8723798667,1
13609,S100PBP,-0.16207054,0.871250299,1
13610,S100A9,-0.16637331,0.8678631802,1
13611,MSH2,-0.16637331,0.8678631802,1
13612,CD1D,-0.16637331,0.8678631802,1
13613,COL27A1,-0.16637331,0.8678631802,1
13614,EXTL3,-0.16637331,0.8678631802,1
13615,FGFR1OP,-0.16637331,0.8678631802,1
13616,GEMIN5,-0.16637331,0.8678631802,1
13617,MS4A6A,-0.16637331,0.8678631802,1
13618,MYLPF,-0.16637331,0.8678631802,1
13619,HMCN1,-0.17080645,0.8643759571,1
13620,PIAS2,-0.17165396,0.8637095806,1
13621,IQSEC3,-0.17211032,0.8633508026,1
13622,TMEM74B,-0.17211032,0.8633508026,1
13623,SKP2,-0.17211032,0.8633508026,1
13624,RP3-525N10.2,-0.17211032,0.8633508026,1
13625,MAP2K6,-0.17211032,0.8633508026,1
13626,LRMP,-0.17784733,0.8588428784,1
13627,MAPK8IP3,-0.17784733,0.8588428784,1
13628,PRKCA,-0.17784733,0.8588428784,1
13629,FCN1,-0.17784733,0.8588428784,1
13630,CLCC1,-0.18143296,0.8560277511,1
13631,RNF25,-0.18358433,0.8543395513,1
13632,C9orf69,-0.18358433,0.8543395513,1
13633,LEMD2,-0.18358433,0.8543395513,1
13634,ELMO2,-0.18358433,0.8543395513,1
13635,MEIS2,-0.18358433,0.8543395513,1
13636,KDM4B,-0.18358433,0.8543395513,1
13637,SLC2A13,-0.18358433,0.8543395513,1
13638,SWSAP1,-0.18358433,0.8543395513,1
13639,RBM15,-0.18358433,0.8543395513,1
13640,TTYH3,-0.18358433,0.8543395513,1
13641,MTOR,-0.18358433,0.8543395513,1
13642,LZTS1,-0.18358433,0.8543395513,1
13643,PRF1,-0.18377991,0.8541861115,1
13644,B3GAT2,-0.18932135,0.8498409647,1
13645,VPS16,-0.18932135,0.8498409647,1
13646,GAK,-0.18932135,0.8498409647,1
13647,NEBL,-0.18932135,0.8498409647,1
13648,SLC39A8,-0.18932135,0.8498409647,1
13649,GPHN,-0.18932135,0.8498409647,1
13650,ALPK3,-0.18932135,0.8498409647,1
13651,ZNF71,-0.18932135,0.8498409647,1
13652,TNKS,-0.18932135,0.8498409647,1
13653,MTSS1,-0.1917335,0.8479509636,1
13654,KCNA5,-0.19460201,0.8457045331,1
13655,LINC01023,-0.19505836,0.8453472616,1
13656,CSPG4,-0.19505836,0.8453472616,1
13657,IFNG,-0.19505836,0.8453472616,1
13658,S100A8,-0.19505836,0.8453472616,1
13659,EHD1,-0.19701415,0.8438164589,1
13660,ENTPD4,-0.19818763,0.84289826,1
13661,MTMR6,-0.19818763,0.84289826,1
13662,CNKSR3,-0.19896996,0.842286246,1
13663,LNX1,-0.1994915,0.8418782895,1
13664,S1PR3,-0.20079537,0.8408585843,1
13665,CORO7,-0.20079537,0.8408585843,1
13666,DDAH1,-0.20079537,0.8408585843,1
13667,CTD-3195I5.1,-0.20079537,0.8408585843,1
13668,ZNF441,-0.20079537,0.8408585843,1
13669,ADRA2B,-0.20079537,0.8408585843,1
13670,CEACAM1,-0.20079537,0.8408585843,1
13671,COX6A2,-0.20079537,0.8408585843,1
13672,NIPAL3,-0.20118652,0.8405527247,1
13673,PITPNM2,-0.20653237,0.8363750748,1
13674,SPRR2F,-0.20653237,0.8363750748,1
13675,ANKAR,-0.20653237,0.8363750748,1
13676,PAQR3,-0.20653237,0.8363750748,1
13677,PREX1,-0.20653237,0.8363750748,1
13678,PLCD3,-0.20653237,0.8363750748,1
13679,ULK1,-0.20698874,0.8360186581,1
13680,PLAA,-0.2122694,0.8318968745,1
13681,SLC16A12,-0.2122694,0.8318968745,1
13682,SIPA1,-0.21279094,0.8314900336,1
13683,RAPGEF1,-0.21357326,0.8308798568,1
13684,HERC4,-0.21357326,0.8308798568,1
13685,CABP1,-0.2180064,0.8274241245,1
13686,GALNT7,-0.2180064,0.8274241245,1
13687,AC007246.3,-0.21859314,0.8269669969,1
13688,FAM26E,-0.21859314,0.8269669969,1
13689,LAMA4,-0.22028817,0.8256467359,1
13690,KIAA1109,-0.221918,0.824377719,1
13691,PRRG3,-0.22256993,0.8238702405,1
13692,CSTA,-0.22374341,0.822956965,1
13693,DDX26B,-0.22374341,0.822956965,1
13694,CRTC1,-0.22374341,0.822956965,1
13695,ATG16L2,-0.22374341,0.822956965,1
13696,ZDHHC14,-0.22374341,0.822956965,1
13697,ZFYVE27,-0.22374341,0.822956965,1
13698,ATP13A1,-0.22374341,0.822956965,1
13699,ZNF426,-0.22374341,0.822956965,1
13700,FZD1,-0.22374341,0.822956965,1
13701,PDZD2,-0.22413456,0.822652593,1
13702,CCNL2,-0.2247865,0.8221453658,1
13703,PPFIBP1,-0.22595999,0.8212325441,1
13704,RIN3,-0.22948042,0.8184955359,1
13705,CD163L1,-0.22948042,0.8184955359,1
13706,CYP4X1,-0.22948042,0.8184955359,1
13707,C11orf95,-0.22948042,0.8184955359,1
13708,PRDM1,-0.23521744,0.8140399766,1
13709,UBA7,-0.23534782,0.8139387832,1
13710,EPB41L1,-0.2356086,0.8137364057,1
13711,PKP1,-0.23599975,0.8134328628,1
13712,SH2D3C,-0.23691246,0.812724705,1
13713,MVD,-0.23723842,0.8124718286,1
13714,ATXN7,-0.23925942,0.8109044322,1
13715,SGK223,-0.24088925,0.8096409546,1
13716,DEPTOR,-0.24095444,0.8095904258,1
